CustomerID,SignupDate,Plan,MonthlyFee,AcquisitionChannel,MarketingCost,Churn,ChurnDate,count of yes ,count of no,total customer,churn rate,total revenue,arpu,lost due to churn,cltv
61395,12-03-2023,Pro,2499,Referral,1865,No,,,,,,,,,
61396,10-04-2024,Basic,999,Organic,143,No,,,,,,,,,
61397,31-08-2023,Basic,999,Organic,1295,No,,,,,,,,,
61398,04-05-2024,Pro,2499,Paid Ads,1225,No,,,,,,,,,
61399,09-08-2023,Pro,2499,Social Media,834,Yes,13-03-2024 00:00,,,,,,,,
61400,17-04-2024,Enterprise,7999,Organic,1703,No,,,,,,,,,
61401,16-06-2024,Basic,999,Organic,1757,No,,,,,,,,,
61402,08-05-2024,Pro,2499,Paid Ads,688,Yes,13-03-2025 00:00,,,,,,,,
61403,23-03-2023,Basic,999,Referral,911,No,,,,,,,,,
61404,05-06-2024,Enterprise,7999,Organic,1419,No,,,,,,,,,
61405,12-01-2023,Pro,2499,Social Media,1328,Yes,10-05-2023 00:00,,,,,,,,
61406,20-09-2023,Pro,2499,Organic,590,No,,,,,,,,,
61407,18-10-2024,Basic,999,Social Media,417,Yes,16-07-2025 00:00,,,,,,,,
61408,24-03-2024,Basic,999,Referral,1294,Yes,30-05-2024 00:00,,,,,,,,
61409,11-07-2023,Pro,2499,Organic,317,Yes,18-08-2023 00:00,,,,,,,,
61410,24-04-2023,Basic,999,Social Media,600,No,,,,,,,,,
61411,26-01-2023,Basic,999,Social Media,1940,No,,,,,,,,,
61412,13-05-2024,Basic,999,Social Media,1316,No,,,,,,,,,
61413,22-05-2024,Basic,999,Referral,432,Yes,17-04-2025 00:00,,,,,,,,
61414,28-06-2024,Pro,2499,Social Media,1276,Yes,31-08-2024 00:00,,,,,,,,
61415,03-03-2023,Basic,999,Paid Ads,652,No,,,,,,,,,
61416,17-08-2023,Basic,999,Referral,1146,Yes,23-09-2023 00:00,,,,,,,,
61417,29-08-2024,Basic,999,Social Media,1821,No,,,,,,,,,
61418,04-02-2023,Pro,2499,Referral,315,Yes,18-07-2023 00:00,,,,,,,,
61419,05-12-2024,Enterprise,7999,Referral,1166,Yes,24-04-2025 00:00,,,,,,,,
61420,31-03-2024,Basic,999,Paid Ads,1484,No,,,,,,,,,
61421,10-08-2024,Pro,2499,Social Media,1748,No,,,,,,,,,
61422,16-05-2024,Basic,999,Referral,842,Yes,05-07-2024 00:00,,,,,,,,
61423,17-08-2024,Pro,2499,Referral,1035,Yes,16-10-2024 00:00,,,,,,,,
61424,25-01-2023,Pro,2499,Social Media,513,No,,,,,,,,,
61425,22-07-2024,Basic,999,Paid Ads,1541,No,,,,,,,,,
61426,01-02-2023,Basic,999,Organic,721,No,,,,,,,,,
61427,12-01-2023,Pro,2499,Social Media,1773,Yes,02-09-2023 00:00,,,,,,,,
61428,15-11-2023,Enterprise,7999,Organic,716,Yes,30-08-2024 00:00,,,,,,,,
61429,26-08-2024,Enterprise,7999,Social Media,415,No,,,,,,,,,
61430,01-01-2023,Pro,2499,Social Media,1775,Yes,26-06-2023 00:00,,,,,,,,
61431,10-03-2024,Basic,999,Referral,1553,No,,,,,,,,,
61432,16-05-2023,Basic,999,Social Media,866,Yes,01-05-2024 00:00,,,,,,,,
61433,15-07-2023,Pro,2499,Paid Ads,598,No,,,,,,,,,
61434,13-05-2023,Basic,999,Paid Ads,448,No,,,,,,,,,
61435,27-03-2023,Pro,2499,Social Media,174,No,,,,,,,,,
61436,20-04-2024,Basic,999,Referral,332,No,,,,,,,,,
61437,20-11-2023,Basic,999,Referral,1012,No,,,,,,,,,
61438,29-06-2023,Basic,999,Organic,823,No,,,,,,,,,
61439,30-05-2024,Enterprise,7999,Social Media,669,No,,,,,,,,,
61440,29-09-2024,Basic,999,Organic,137,No,,,,,,,,,
61441,24-06-2023,Pro,2499,Referral,361,Yes,05-04-2024 00:00,,,,,,,,
61442,21-01-2023,Pro,2499,Paid Ads,1569,No,,,,,,,,,
61443,15-04-2023,Enterprise,7999,Referral,311,No,,,,,,,,,
61444,31-07-2024,Basic,999,Paid Ads,1581,Yes,30-03-2025 00:00,,,,,,,,
61445,18-03-2024,Pro,2499,Organic,1773,No,,,,,,,,,
61446,18-02-2023,Enterprise,7999,Referral,1090,No,,,,,,,,,
61447,11-06-2024,Basic,999,Paid Ads,1405,No,,,,,,,,,
61448,25-05-2023,Pro,2499,Organic,1693,No,,,,,,,,,
61449,06-12-2023,Basic,999,Referral,884,No,,,,,,,,,
61450,20-12-2023,Basic,999,Social Media,1688,Yes,22-08-2024 00:00,,,,,,,,
61451,16-03-2023,Basic,999,Referral,305,No,,,,,,,,,
61452,31-07-2024,Pro,2499,Organic,104,No,,,,,,,,,
61453,28-09-2024,Pro,2499,Referral,1958,Yes,21-05-2025 00:00,,,,,,,,
61454,15-11-2023,Basic,999,Organic,1742,Yes,26-01-2024 00:00,,,,,,,,
61455,28-03-2023,Pro,2499,Paid Ads,1366,Yes,19-03-2024 00:00,,,,,,,,
61456,06-07-2024,Basic,999,Referral,247,No,,,,,,,,,
61457,28-11-2024,Pro,2499,Organic,1814,Yes,28-09-2025 00:00,,,,,,,,
61458,11-02-2023,Enterprise,7999,Organic,1809,Yes,13-12-2023 00:00,,,,,,,,
61459,03-04-2023,Basic,999,Social Media,1074,No,,,,,,,,,
61460,27-11-2024,Pro,2499,Paid Ads,1446,Yes,07-11-2025 00:00,,,,,,,,
61461,27-12-2024,Pro,2499,Social Media,486,Yes,14-04-2025 00:00,,,,,,,,
61462,21-05-2024,Pro,2499,Social Media,1516,No,,,,,,,,,
61463,12-06-2024,Basic,999,Referral,1774,No,,,,,,,,,
61464,22-09-2023,Basic,999,Organic,1810,No,,,,,,,,,
61465,17-09-2024,Pro,2499,Organic,1888,No,,,,,,,,,
61466,19-10-2023,Basic,999,Organic,1373,Yes,08-04-2024 00:00,,,,,,,,
61467,08-04-2024,Basic,999,Referral,527,No,,,,,,,,,
61468,13-07-2024,Pro,2499,Referral,468,No,,,,,,,,,
61469,07-04-2023,Basic,999,Paid Ads,1100,No,,,,,,,,,
61470,05-04-2023,Pro,2499,Social Media,747,No,,,,,,,,,
61471,22-11-2023,Basic,999,Paid Ads,1570,Yes,02-02-2024 00:00,,,,,,,,
61472,15-03-2023,Pro,2499,Paid Ads,1145,No,,,,,,,,,
61473,02-12-2023,Enterprise,7999,Referral,649,No,,,,,,,,,
61474,09-03-2023,Enterprise,7999,Organic,638,No,,,,,,,,,
61475,18-03-2023,Basic,999,Referral,1405,No,,,,,,,,,
61476,27-07-2023,Enterprise,7999,Referral,1402,No,,,,,,,,,
61477,09-08-2023,Basic,999,Referral,1243,No,,,,,,,,,
61478,19-09-2023,Basic,999,Paid Ads,1376,No,,,,,,,,,
61479,14-02-2024,Pro,2499,Organic,1994,Yes,20-08-2024 00:00,,,,,,,,
61480,27-11-2023,Enterprise,7999,Referral,576,No,,,,,,,,,
61481,10-12-2023,Enterprise,7999,Paid Ads,1188,No,,,,,,,,,
61482,15-03-2023,Basic,999,Referral,1709,No,,,,,,,,,
61483,28-09-2024,Pro,2499,Social Media,1426,No,,,,,,,,,
61484,30-11-2024,Pro,2499,Organic,1440,No,,,,,,,,,
61485,11-09-2023,Basic,999,Paid Ads,273,No,,,,,,,,,
61486,28-11-2023,Pro,2499,Social Media,1538,Yes,06-02-2024 00:00,,,,,,,,
61487,02-02-2024,Basic,999,Referral,1383,No,,,,,,,,,
61488,11-12-2023,Basic,999,Social Media,1408,Yes,27-09-2024 00:00,,,,,,,,
61489,06-08-2024,Pro,2499,Social Media,172,Yes,18-12-2024 00:00,,,,,,,,
61490,29-10-2024,Basic,999,Paid Ads,1202,Yes,15-02-2025 00:00,,,,,,,,
61491,30-03-2024,Basic,999,Organic,1167,No,,,,,,,,,
61492,25-04-2023,Basic,999,Organic,844,Yes,23-02-2024 00:00,,,,,,,,
61493,09-11-2023,Pro,2499,Paid Ads,1126,Yes,24-05-2024 00:00,,,,,,,,
61494,16-08-2023,Basic,999,Referral,542,No,,,,,,,,,
61495,02-09-2023,Basic,999,Social Media,178,No,,,,,,,,,
61496,09-06-2024,Pro,2499,Organic,1500,No,,,,,,,,,
61497,11-06-2024,Basic,999,Organic,1816,Yes,27-01-2025 00:00,,,,,,,,
61498,02-03-2024,Enterprise,7999,Social Media,238,Yes,26-01-2025 00:00,,,,,,,,
61499,11-02-2023,Basic,999,Referral,914,Yes,31-01-2024 00:00,,,,,,,,
61500,09-04-2024,Basic,999,Social Media,1130,No,,,,,,,,,
61501,13-09-2024,Basic,999,Paid Ads,982,No,,,,,,,,,
61502,05-10-2023,Basic,999,Paid Ads,1959,No,,,,,,,,,
61503,19-01-2023,Enterprise,7999,Referral,824,No,,,,,,,,,
61504,07-03-2023,Basic,999,Organic,612,No,,,,,,,,,
61505,16-06-2023,Pro,2499,Organic,795,Yes,12-06-2024 00:00,,,,,,,,
61506,07-08-2024,Basic,999,Referral,1886,No,,,,,,,,,
61507,07-02-2024,Pro,2499,Referral,826,Yes,31-01-2025 00:00,,,,,,,,
61508,13-02-2024,Enterprise,7999,Paid Ads,176,Yes,16-04-2024 00:00,,,,,,,,
61509,22-04-2023,Basic,999,Paid Ads,1166,Yes,27-10-2023 00:00,,,,,,,,
61510,01-10-2023,Pro,2499,Referral,1280,No,,,,,,,,,
61511,11-02-2024,Enterprise,7999,Organic,629,No,,,,,,,,,
61512,08-01-2024,Pro,2499,Social Media,1978,No,,,,,,,,,
61513,19-08-2024,Basic,999,Social Media,1343,No,,,,,,,,,
61514,12-10-2024,Basic,999,Social Media,1708,No,,,,,,,,,
61515,08-02-2023,Basic,999,Paid Ads,1112,Yes,19-10-2023 00:00,,,,,,,,
61516,15-04-2023,Enterprise,7999,Referral,289,No,,,,,,,,,
61517,20-11-2023,Pro,2499,Organic,974,No,,,,,,,,,
61518,18-02-2024,Enterprise,7999,Paid Ads,361,No,,,,,,,,,
61519,04-03-2024,Basic,999,Referral,243,Yes,03-08-2024 00:00,,,,,,,,
61520,26-09-2024,Basic,999,Referral,1608,No,,,,,,,,,
61521,30-12-2024,Basic,999,Social Media,740,No,,,,,,,,,
61522,02-03-2023,Basic,999,Social Media,377,No,,,,,,,,,
61523,03-09-2024,Basic,999,Organic,913,No,,,,,,,,,
61524,03-11-2023,Basic,999,Organic,1825,No,,,,,,,,,
61525,20-12-2023,Pro,2499,Social Media,1786,No,,,,,,,,,
61526,28-01-2024,Basic,999,Social Media,406,No,,,,,,,,,
61527,23-07-2023,Basic,999,Referral,706,No,,,,,,,,,
61528,15-09-2023,Enterprise,7999,Organic,649,No,,,,,,,,,
61529,30-04-2024,Enterprise,7999,Referral,1279,No,,,,,,,,,
61530,31-05-2024,Basic,999,Organic,399,No,,,,,,,,,
61531,21-03-2024,Enterprise,7999,Organic,446,Yes,19-05-2024 00:00,,,,,,,,
61532,09-12-2024,Basic,999,Paid Ads,1546,Yes,13-05-2025 00:00,,,,,,,,
61533,29-06-2023,Basic,999,Social Media,525,No,,,,,,,,,
61534,08-12-2023,Enterprise,7999,Paid Ads,141,No,,,,,,,,,
61535,13-05-2023,Pro,2499,Organic,415,No,,,,,,,,,
61536,18-03-2024,Enterprise,7999,Referral,737,No,,,,,,,,,
61537,10-09-2023,Pro,2499,Organic,1948,Yes,23-11-2023 00:00,,,,,,,,
61538,22-09-2023,Basic,999,Paid Ads,176,No,,,,,,,,,
61539,03-04-2023,Pro,2499,Social Media,195,No,,,,,,,,,
61540,23-10-2024,Basic,999,Referral,1386,Yes,02-07-2025 00:00,,,,,,,,
61541,15-02-2024,Basic,999,Organic,918,No,,,,,,,,,
61542,18-05-2023,Basic,999,Organic,836,No,,,,,,,,,
61543,27-07-2023,Basic,999,Social Media,1746,No,,,,,,,,,
61544,28-09-2024,Enterprise,7999,Organic,849,No,,,,,,,,,
61545,26-07-2024,Enterprise,7999,Organic,304,No,,,,,,,,,
61546,03-11-2023,Pro,2499,Social Media,1411,No,,,,,,,,,
61547,23-09-2023,Basic,999,Paid Ads,1386,No,,,,,,,,,
61548,07-10-2024,Pro,2499,Paid Ads,1711,No,,,,,,,,,
61549,14-11-2023,Pro,2499,Paid Ads,1035,No,,,,,,,,,
61550,23-04-2023,Enterprise,7999,Paid Ads,754,No,,,,,,,,,
61551,13-01-2024,Basic,999,Referral,414,No,,,,,,,,,
61552,29-03-2024,Basic,999,Referral,1492,No,,,,,,,,,
61553,10-07-2023,Enterprise,7999,Social Media,1720,Yes,07-10-2023 00:00,,,,,,,,
61554,15-03-2024,Enterprise,7999,Social Media,1375,Yes,02-12-2024 00:00,,,,,,,,
61555,06-07-2023,Basic,999,Social Media,1456,Yes,13-06-2024 00:00,,,,,,,,
61556,02-01-2024,Basic,999,Referral,843,Yes,08-12-2024 00:00,,,,,,,,
61557,30-03-2023,Pro,2499,Organic,1549,No,,,,,,,,,
61558,06-07-2023,Pro,2499,Referral,394,Yes,02-09-2023 00:00,,,,,,,,
61559,12-05-2023,Pro,2499,Paid Ads,930,No,,,,,,,,,
61560,26-09-2024,Basic,999,Paid Ads,741,No,,,,,,,,,
61561,13-07-2024,Basic,999,Organic,384,No,,,,,,,,,
61562,11-01-2024,Basic,999,Social Media,1440,No,,,,,,,,,
61563,21-11-2024,Pro,2499,Referral,611,No,,,,,,,,,
61564,22-11-2024,Basic,999,Organic,1107,No,,,,,,,,,
61565,09-04-2023,Basic,999,Organic,128,No,,,,,,,,,
61566,03-02-2023,Basic,999,Referral,1863,No,,,,,,,,,
61567,04-08-2024,Basic,999,Organic,1417,No,,,,,,,,,
61568,20-06-2023,Basic,999,Social Media,1130,No,,,,,,,,,
61569,01-01-2024,Basic,999,Referral,641,No,,,,,,,,,
61570,28-02-2023,Enterprise,7999,Referral,314,No,,,,,,,,,
61571,30-06-2023,Basic,999,Organic,726,No,,,,,,,,,
61572,19-01-2023,Basic,999,Social Media,314,No,,,,,,,,,
61573,14-08-2023,Basic,999,Social Media,1287,No,,,,,,,,,
61574,17-04-2024,Enterprise,7999,Paid Ads,1293,No,,,,,,,,,
61575,05-04-2023,Basic,999,Referral,320,No,,,,,,,,,
61576,24-10-2023,Basic,999,Paid Ads,1123,No,,,,,,,,,
61577,15-08-2024,Basic,999,Social Media,1383,No,,,,,,,,,
61578,24-06-2023,Pro,2499,Social Media,1847,Yes,29-12-2023 00:00,,,,,,,,
61579,10-08-2023,Pro,2499,Paid Ads,360,Yes,07-12-2023 00:00,,,,,,,,
61580,06-09-2024,Basic,999,Referral,1937,No,,,,,,,,,
61581,23-02-2023,Basic,999,Paid Ads,1966,Yes,25-05-2023 00:00,,,,,,,,
61582,25-11-2024,Basic,999,Social Media,1765,No,,,,,,,,,
61583,07-02-2024,Pro,2499,Social Media,1123,No,,,,,,,,,
61584,14-11-2023,Pro,2499,Organic,1740,No,,,,,,,,,
61585,15-12-2023,Basic,999,Organic,665,No,,,,,,,,,
61586,18-03-2024,Pro,2499,Paid Ads,1743,No,,,,,,,,,
61587,02-08-2024,Basic,999,Organic,1595,Yes,07-09-2024 00:00,,,,,,,,
61588,23-06-2024,Pro,2499,Social Media,1950,No,,,,,,,,,
61589,09-10-2023,Pro,2499,Referral,900,No,,,,,,,,,
61590,26-12-2023,Enterprise,7999,Referral,1378,No,,,,,,,,,
61591,22-09-2024,Basic,999,Paid Ads,1401,No,,,,,,,,,
61592,07-10-2024,Pro,2499,Organic,1682,No,,,,,,,,,
61593,02-10-2024,Basic,999,Paid Ads,745,Yes,10-01-2025 00:00,,,,,,,,
61594,08-01-2023,Basic,999,Organic,1147,No,,,,,,,,,
61595,16-07-2024,Basic,999,Referral,1088,No,,,,,,,,,
61596,05-05-2024,Basic,999,Organic,1556,No,,,,,,,,,
61597,07-12-2023,Basic,999,Organic,1091,Yes,11-01-2024 00:00,,,,,,,,
61598,16-04-2024,Enterprise,7999,Paid Ads,728,Yes,07-08-2024 00:00,,,,,,,,
61599,17-11-2024,Pro,2499,Referral,1874,No,,,,,,,,,
61600,25-11-2024,Basic,999,Organic,577,No,,,,,,,,,
61601,04-12-2024,Basic,999,Referral,1617,No,,,,,,,,,
61602,06-09-2023,Basic,999,Organic,481,No,,,,,,,,,
61603,23-08-2023,Basic,999,Referral,918,No,,,,,,,,,
61604,24-03-2023,Basic,999,Organic,473,Yes,02-01-2024 00:00,,,,,,,,
61605,03-04-2023,Basic,999,Social Media,652,No,,,,,,,,,
61606,29-01-2024,Enterprise,7999,Referral,861,Yes,23-08-2024 00:00,,,,,,,,
61607,25-09-2023,Pro,2499,Social Media,1446,No,,,,,,,,,
61608,21-02-2024,Pro,2499,Social Media,1212,No,,,,,,,,,
61609,23-09-2024,Pro,2499,Social Media,191,No,,,,,,,,,
61610,05-08-2024,Basic,999,Organic,476,No,,,,,,,,,
61611,12-06-2024,Basic,999,Referral,1204,Yes,05-04-2025 00:00,,,,,,,,
61612,10-09-2023,Basic,999,Organic,1765,No,,,,,,,,,
61613,02-05-2023,Pro,2499,Organic,702,No,,,,,,,,,
61614,10-01-2023,Basic,999,Referral,199,No,,,,,,,,,
61615,12-11-2023,Basic,999,Paid Ads,1713,No,,,,,,,,,
61616,30-09-2023,Enterprise,7999,Organic,1678,No,,,,,,,,,
61617,02-11-2023,Basic,999,Social Media,1246,No,,,,,,,,,
61618,29-07-2023,Pro,2499,Organic,899,Yes,18-05-2024 00:00,,,,,,,,
61619,30-12-2024,Enterprise,7999,Paid Ads,1519,Yes,10-06-2025 00:00,,,,,,,,
61620,08-04-2024,Basic,999,Social Media,122,No,,,,,,,,,
61621,12-12-2024,Pro,2499,Organic,755,No,,,,,,,,,
61622,28-12-2024,Pro,2499,Referral,869,Yes,22-04-2025 00:00,,,,,,,,
61623,17-12-2024,Enterprise,7999,Social Media,618,No,,,,,,,,,
61624,20-02-2024,Basic,999,Paid Ads,1400,Yes,27-09-2024 00:00,,,,,,,,
61625,04-08-2023,Enterprise,7999,Organic,1821,Yes,06-11-2023 00:00,,,,,,,,
61626,21-03-2023,Basic,999,Referral,1218,No,,,,,,,,,
61627,24-04-2024,Pro,2499,Social Media,1018,No,,,,,,,,,
61628,30-06-2024,Basic,999,Social Media,1505,Yes,14-12-2024 00:00,,,,,,,,
61629,18-01-2023,Basic,999,Referral,476,No,,,,,,,,,
61630,14-06-2023,Basic,999,Paid Ads,1148,Yes,12-09-2023 00:00,,,,,,,,
61631,08-06-2024,Basic,999,Social Media,390,No,,,,,,,,,
61632,21-07-2023,Basic,999,Paid Ads,1350,No,,,,,,,,,
61633,12-12-2023,Basic,999,Paid Ads,1296,No,,,,,,,,,
61634,01-01-2024,Basic,999,Referral,1770,No,,,,,,,,,
61635,23-03-2024,Basic,999,Social Media,1576,Yes,07-05-2024 00:00,,,,,,,,
61636,27-05-2024,Basic,999,Organic,1411,Yes,14-12-2024 00:00,,,,,,,,
61637,15-11-2023,Basic,999,Referral,1944,Yes,21-07-2024 00:00,,,,,,,,
61638,05-08-2023,Enterprise,7999,Referral,1192,No,,,,,,,,,
61639,03-02-2023,Pro,2499,Paid Ads,1404,Yes,22-07-2023 00:00,,,,,,,,
61640,23-09-2023,Basic,999,Organic,962,No,,,,,,,,,
61641,01-10-2024,Pro,2499,Referral,441,Yes,26-07-2025 00:00,,,,,,,,
61642,24-12-2024,Pro,2499,Paid Ads,969,Yes,24-02-2025 00:00,,,,,,,,
61643,21-03-2023,Basic,999,Social Media,1456,No,,,,,,,,,
61644,07-11-2024,Basic,999,Paid Ads,1866,No,,,,,,,,,
61645,17-02-2024,Basic,999,Organic,1509,Yes,30-07-2024 00:00,,,,,,,,
61646,09-09-2023,Enterprise,7999,Organic,1465,No,,,,,,,,,
61647,12-01-2023,Basic,999,Paid Ads,416,No,,,,,,,,,
61648,05-02-2024,Pro,2499,Social Media,1430,Yes,26-12-2024 00:00,,,,,,,,
61649,24-12-2024,Basic,999,Organic,1893,No,,,,,,,,,
61650,09-10-2023,Pro,2499,Organic,1296,No,,,,,,,,,
61651,22-04-2023,Basic,999,Social Media,643,No,,,,,,,,,
61652,23-12-2024,Basic,999,Referral,1323,No,,,,,,,,,
61653,13-01-2024,Basic,999,Organic,1715,No,,,,,,,,,
61654,25-09-2023,Enterprise,7999,Paid Ads,1988,No,,,,,,,,,
61655,25-10-2023,Basic,999,Social Media,174,No,,,,,,,,,
61656,13-11-2023,Basic,999,Organic,875,No,,,,,,,,,
61657,23-07-2024,Pro,2499,Referral,1720,No,,,,,,,,,
61658,23-05-2024,Pro,2499,Organic,316,Yes,09-05-2025 00:00,,,,,,,,
61659,29-06-2024,Basic,999,Referral,732,No,,,,,,,,,
61660,31-12-2023,Basic,999,Organic,631,No,,,,,,,,,
61661,30-06-2024,Basic,999,Organic,548,Yes,07-09-2024 00:00,,,,,,,,
61662,28-09-2023,Basic,999,Paid Ads,1784,No,,,,,,,,,
61663,18-04-2024,Pro,2499,Social Media,1130,No,,,,,,,,,
61664,20-06-2024,Basic,999,Social Media,988,No,,,,,,,,,
61665,22-08-2023,Enterprise,7999,Paid Ads,492,No,,,,,,,,,
61666,28-02-2023,Basic,999,Social Media,1721,Yes,09-12-2023 00:00,,,,,,,,
61667,08-09-2023,Basic,999,Social Media,1509,No,,,,,,,,,
61668,27-03-2023,Pro,2499,Social Media,1624,Yes,15-12-2023 00:00,,,,,,,,
61669,25-01-2024,Pro,2499,Organic,1270,No,,,,,,,,,
61670,29-06-2023,Basic,999,Organic,415,No,,,,,,,,,
61671,19-12-2024,Pro,2499,Referral,553,No,,,,,,,,,
61672,29-05-2023,Pro,2499,Referral,1310,No,,,,,,,,,
61673,05-08-2024,Basic,999,Social Media,1448,Yes,23-05-2025 00:00,,,,,,,,
61674,01-05-2023,Basic,999,Social Media,912,Yes,01-12-2023 00:00,,,,,,,,
61675,27-08-2024,Basic,999,Social Media,417,No,,,,,,,,,
61676,13-09-2023,Pro,2499,Paid Ads,493,No,,,,,,,,,
61677,05-11-2023,Basic,999,Organic,478,No,,,,,,,,,
61678,28-02-2023,Pro,2499,Social Media,804,No,,,,,,,,,
61679,10-03-2023,Pro,2499,Social Media,893,No,,,,,,,,,
61680,21-03-2024,Pro,2499,Organic,1597,No,,,,,,,,,
61681,23-01-2024,Pro,2499,Referral,1823,Yes,21-03-2024 00:00,,,,,,,,
61682,27-03-2023,Basic,999,Social Media,1141,No,,,,,,,,,
61683,15-08-2023,Enterprise,7999,Social Media,926,No,,,,,,,,,
61684,15-08-2024,Pro,2499,Social Media,248,Yes,27-05-2025 00:00,,,,,,,,
61685,17-09-2024,Basic,999,Social Media,657,No,,,,,,,,,
61686,03-07-2023,Pro,2499,Organic,1135,Yes,18-05-2024 00:00,,,,,,,,
61687,18-11-2023,Pro,2499,Organic,841,No,,,,,,,,,
61688,14-11-2023,Basic,999,Organic,561,No,,,,,,,,,
61689,19-07-2024,Basic,999,Referral,1748,No,,,,,,,,,
61690,03-02-2024,Basic,999,Social Media,1283,Yes,28-05-2024 00:00,,,,,,,,
61691,09-12-2024,Enterprise,7999,Referral,1862,No,,,,,,,,,
61692,20-10-2023,Pro,2499,Referral,1076,Yes,25-05-2024 00:00,,,,,,,,
61693,20-10-2023,Basic,999,Organic,794,No,,,,,,,,,
61694,29-04-2024,Pro,2499,Social Media,666,Yes,17-08-2024 00:00,,,,,,,,
61695,22-03-2024,Basic,999,Social Media,365,Yes,29-08-2024 00:00,,,,,,,,
61696,22-11-2024,Basic,999,Referral,646,No,,,,,,,,,
61697,16-02-2024,Basic,999,Paid Ads,179,No,,,,,,,,,
61698,22-05-2024,Pro,2499,Paid Ads,617,Yes,12-08-2024 00:00,,,,,,,,
61699,01-09-2023,Enterprise,7999,Social Media,1762,No,,,,,,,,,
61700,24-02-2024,Enterprise,7999,Social Media,1191,Yes,12-01-2025 00:00,,,,,,,,
61701,03-06-2023,Basic,999,Referral,801,Yes,31-08-2023 00:00,,,,,,,,
61702,28-02-2024,Pro,2499,Referral,343,Yes,23-07-2024 00:00,,,,,,,,
61703,30-09-2023,Pro,2499,Organic,108,No,,,,,,,,,
61704,08-10-2024,Basic,999,Referral,1280,No,,,,,,,,,
61705,03-06-2024,Pro,2499,Referral,1706,Yes,20-03-2025 00:00,,,,,,,,
61706,08-05-2023,Enterprise,7999,Paid Ads,563,Yes,08-06-2023 00:00,,,,,,,,
61707,08-01-2024,Pro,2499,Paid Ads,745,No,,,,,,,,,
61708,21-07-2024,Basic,999,Paid Ads,1423,No,,,,,,,,,
61709,29-09-2024,Enterprise,7999,Paid Ads,1443,No,,,,,,,,,
61710,08-06-2023,Enterprise,7999,Referral,348,No,,,,,,,,,
61711,24-07-2024,Pro,2499,Social Media,422,No,,,,,,,,,
61712,23-07-2024,Basic,999,Paid Ads,655,No,,,,,,,,,
61713,13-10-2024,Pro,2499,Organic,1751,No,,,,,,,,,
61714,25-06-2023,Basic,999,Organic,1585,No,,,,,,,,,
61715,11-09-2024,Basic,999,Referral,1521,Yes,02-11-2024 00:00,,,,,,,,
61716,30-07-2023,Pro,2499,Organic,492,No,,,,,,,,,
61717,22-03-2024,Enterprise,7999,Paid Ads,1351,No,,,,,,,,,
61718,08-08-2024,Pro,2499,Social Media,1018,Yes,13-09-2024 00:00,,,,,,,,
61719,16-06-2023,Pro,2499,Social Media,668,No,,,,,,,,,
61720,04-04-2024,Basic,999,Paid Ads,343,No,,,,,,,,,
61721,23-12-2023,Basic,999,Organic,1180,Yes,26-05-2024 00:00,,,,,,,,
61722,31-10-2023,Enterprise,7999,Referral,1266,Yes,23-12-2023 00:00,,,,,,,,
61723,21-08-2023,Pro,2499,Social Media,291,Yes,18-05-2024 00:00,,,,,,,,
61724,23-11-2023,Pro,2499,Paid Ads,618,No,,,,,,,,,
61725,01-07-2023,Basic,999,Paid Ads,1527,No,,,,,,,,,
61726,25-09-2024,Pro,2499,Organic,1059,No,,,,,,,,,
61727,30-11-2023,Enterprise,7999,Referral,1398,Yes,03-07-2024 00:00,,,,,,,,
61728,15-12-2024,Basic,999,Referral,1769,No,,,,,,,,,
61729,29-01-2023,Basic,999,Organic,1162,Yes,12-09-2023 00:00,,,,,,,,
61730,14-12-2024,Basic,999,Paid Ads,292,Yes,30-03-2025 00:00,,,,,,,,
61731,03-04-2023,Enterprise,7999,Organic,426,No,,,,,,,,,
61732,18-11-2024,Pro,2499,Organic,582,No,,,,,,,,,
61733,26-11-2023,Pro,2499,Organic,124,No,,,,,,,,,
61734,23-12-2024,Basic,999,Paid Ads,201,Yes,23-04-2025 00:00,,,,,,,,
61735,03-07-2023,Pro,2499,Social Media,762,No,,,,,,,,,
61736,05-04-2023,Pro,2499,Paid Ads,316,No,,,,,,,,,
61737,10-10-2024,Basic,999,Social Media,841,No,,,,,,,,,
61738,19-12-2023,Enterprise,7999,Social Media,366,Yes,05-02-2024 00:00,,,,,,,,
61739,22-09-2023,Basic,999,Organic,261,No,,,,,,,,,
61740,08-10-2024,Basic,999,Referral,386,No,,,,,,,,,
61741,17-10-2024,Basic,999,Organic,777,No,,,,,,,,,
61742,19-01-2023,Basic,999,Paid Ads,985,No,,,,,,,,,
61743,07-10-2024,Pro,2499,Referral,346,No,,,,,,,,,
61744,17-09-2024,Basic,999,Referral,273,No,,,,,,,,,
61745,13-05-2024,Pro,2499,Paid Ads,1519,No,,,,,,,,,
61746,19-05-2023,Basic,999,Paid Ads,1132,Yes,27-03-2024 00:00,,,,,,,,
61747,28-09-2024,Basic,999,Organic,1008,Yes,28-09-2025 00:00,,,,,,,,
61748,16-12-2024,Pro,2499,Paid Ads,1571,No,,,,,,,,,
61749,26-07-2024,Pro,2499,Social Media,1117,No,,,,,,,,,
61750,08-06-2024,Basic,999,Social Media,887,No,,,,,,,,,
61751,12-09-2023,Enterprise,7999,Referral,1694,No,,,,,,,,,
